eventid,begin_date,end_date,country_txt,region_txt,provstate,city,latitude,longitude,specificity,vicinity,crit1,crit2,crit3,doubtterr,alternative_txt,multiple,success,suicide,targsubtype1_txt,corp1,natlty1_txt,targsubtype2_txt,corp2,natlty2_txt,targsubtype3_txt,corp3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3_txt,weapsubtype4_txt,nkill,nkillter,nwound,nwoundte,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome_txt,nreleased,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related,weapon_biological,weapon_chemical,weapon_radiological,weapon_nuclear,weapon_firearms,weapon_explosives,weapon_fake weapons,weapon_incendiary,weapon_melee,weapon_vehicle,weapon_sabotage equipment,weapon_other,weapon_unknown,attack_assassination,attack_armed assault,attack_bombing/explosion,attack_hijacking,attack_hostage taking (barricade incident),attack_hostage taking (kidnapping),attack_facility/infrastructure attack,attack_unarmed assault,attack_unknown,target_business,target_government (general),target_police,target_military,target_abortion related,target_airports & aircraft,target_government (diplomatic),target_educational institution,target_food or water supply,target_journalists & media,target_maritime,target_ngo,target_other,target_private citizens & property,target_religious figures/institutions,target_telecommunication
202105060032,2021-05-06,2021-05-06,United Kingdom,Western Europe,Northern Ireland,Newry,54.18305,-6.341388,1,0,0,1,1,1,Other Crime Type,0.0,1,0,House/Apartment/Residence,Not Applicable,Northern Ireland,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Pipe Bomb,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105060033,2021-05-06,2021-05-06,Iraq,Middle East & North Africa,Al Anbar,Qaim,34.363503,41.115997,1,0,1,1,1,0,,0.0,1,0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Not Applicable,Iraq,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Building damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105070002,2021-05-07,2021-05-07,Afghanistan,South Asia,Ghazni,Ghazni,33.542623,68.41533,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,,,,,11.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105070011,2021-05-07,2021-05-07,India,South Asia,Jammu and Kashmir,Srinagar,34.083739,74.789903,1,0,1,1,1,0,,0.0,1,0,Police Security Forces/Officers,Indian Police Service (IPS),India,Unnamed Civilian/Unspecified,Not Applicable,India,,,,Hind Province of the Islamic State,,The Resistance Front (TRF),,,,0,0.0,,0,-99,0,1,"Posted to website, blog, etc.",0.0,,,,,,,Grenade,,,,,0.0,0.0,4.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
202105070013,2021-05-07,2021-05-07,Mali,Sub-Saharan Africa,Mopti,Hombori,15.28635,-1.700718,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Unit/Patrol/Convoy,Malian Armed Forces,Mali,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,3.0,0.0,6.0,0.0,Unknown,,Military convoy damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105070047,2021-05-07,2021-05-07,Libya,Middle East & North Africa,Tripoli,Tripoli,32.838047,13.182591,1,0,1,1,1,1,Lack of Intentionality,0.0,0,0,Head of State,Government of Liyba,Libya,Hotel/Resort,Corinthia Hotel,Libya,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105070048,2021-05-06,2021-05-06,Afghanistan,South Asia,Kunar,Asadabad,34.875657,71.152005,1,0,1,1,1,0,,0.0,1,1,,Unknown,,,,,,,,Unknown,,,,,,0,,,0,2,0,0,,,,,,,,,Suicide (carried bodily by human being),,,,,1.0,1.0,,,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105080001,2021-05-08,2021-05-08,Afghanistan,South Asia,Baghlan,Puli Khumri,35.947551,68.710329,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,,,,,,6.0,0.0,0.0,0.0,Minor (likely < $1 million),,Equipment stolen,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105080003,2021-05-08,2021-05-08,Afghanistan,South Asia,Sari Pul,Sari Pul,36.217656,65.933036,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Transportation/Vehicle (excluding convoys),Afghan National Security Force (ANSF),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,3.0,0.0,3.0,0.0,Unknown,,Military vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105080009,2021-05-08,2021-05-08,Afghanistan,South Asia,Kabul,Kabul,34.523842,69.140304,1,0,1,1,1,0,,0.0,1,0,School/University/Educational Building,Unknown,Afghanistan,Unnamed Civilian/Unspecified,Not Applicable,Afghanistan,,,,Khorasan Chapter of the Islamic State,,Taliban,,,,1,1.0,,0,-99,0,0,,0.0,,,,,,,Vehicle,12.0,Remote Trigger,,,95.0,0.0,200.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
202105080010,2021-05-08,2021-05-08,Israel,Middle East & North Africa,Southern,Zimrat,31.452569,34.548567,1,0,1,1,1,0,,0.0,1,0,House/Apartment/Residence,Not Applicable,Israel,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Arson/Fire,,,,,0.0,0.0,0.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105080013,2021-05-07,2021-05-07,Afghanistan,South Asia,Wardak,Maydan Shahr,34.396798,68.863945,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,"Military Personnel (soldiers, troops, officers, forces)",Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,3,0,0,,,,,,,,,Unknown Gun Type,,,,,10.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105080014,2021-05-08,2021-05-08,Mali,Sub-Saharan Africa,Kidal,Tessalit,20.252065,0.981526,1,0,1,1,1,0,,0.0,1,0,Unnamed Civilian/Unspecified,Not Applicable,Mali,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,2.0,0.0,15.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105080018,2021-05-08,2021-05-08,Yemen,Middle East & North Africa,Al Hudaydah,Hudaydah,14.782391,42.973093,1,0,1,1,1,0,,0.0,1,0,Vehicles/Transportation,Not Applicable,Yemen,,,,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,3.0,0.0,5.0,0.0,Minor (likely < $1 million),,Vehicle damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105080021,2021-05-08,2021-05-08,Iraq,Middle East & North Africa,Saladin,Zarkah,34.711771,44.229082,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Unit/Patrol/Convoy,Iraqi Army,Iraq,,,,,,,Islamic State of Iraq and the Levant (ISIL),,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Explosive Type,,,,,1.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105080024,2021-05-08,2021-05-08,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,1,1,1,0,,0.0,1,0,Judge/Attorney/Court,Government of Taleh,Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105090004,2021-05-09,2021-05-09,Afghanistan,South Asia,Farah,Farah,32.366905,62.113825,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Checkpoint,Afghan National Security Force (ANSF),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Vehicle,,,,,2.0,0.0,5.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105090008,2021-05-09,2021-05-09,Afghanistan,South Asia,Logar,Puli Alam,34.021193,68.999537,1,0,1,1,1,0,,0.0,1,0,Intelligence,National Directorate of Security (NDS),Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,4.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105090009,2021-05-09,2021-05-09,Afghanistan,South Asia,Logar,Puli Alam,34.021193,68.999537,1,0,1,1,1,0,,0.0,1,0,Bank/Commerce,Da Afghanistan Bank,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105090010,2021-05-09,2021-05-09,Afghanistan,South Asia,Khost,Khost,33.335257,69.92847,1,0,1,1,1,0,,0.0,1,0,Intelligence,National Directorate of Security (NDS),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,1,0,,,,,,,,,Handgun,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105090012,2021-05-09,2021-05-09,Afghanistan,South Asia,Logar,Kulangar,34.037981,69.021029,1,0,1,1,1,0,,0.0,1,0,"Government Personnel (excluding police, military)",Economic Department for Logar Province,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Automatic or Semi-Automatic Rifle,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105090016,2021-05-09,2021-05-09,Iraq,Middle East & North Africa,Karbala,Karbala,32.604392,44.007145,1,0,1,1,1,0,,0.0,1,0,Protester,Not Applicable,Iraq,,,,,,,Popular Mobilization Forces (Iraq),,,,,,0,,,0,2,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105090018,2021-05-09,2021-05-09,Israel,Middle East & North Africa,Southern,Netivot,31.42563,34.579062,1,0,1,1,1,0,,1.0,1,0,,Unknown,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Arson/Fire,,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,Unspecified damage,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,"202105090017, 202105090018",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105090019,2021-05-09,2021-05-09,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575154,1,0,1,1,1,0,,0.0,0,0,"Public Area (garden, parking lot, garage, beach, public building, camp)",Not Applicable,Israel,,,,,,,Popular Front for the Liberation of Palestine (PFLP),,,,,,0,,,0,-99,0,1,"Posted to website, blog, etc.",,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105090026,2021-05-09,2021-05-09,Somalia,Sub-Saharan Africa,Banaadir,Mogadishu,2.059818,45.326114,1,0,1,1,1,0,,0.0,1,1,"Police Building (headquarters, station, school)",Somali Police Force (SPF),Somalia,,,,,,,Al-Shabaab,,,,,,0,,,0,1,0,1,Personal claim,,,,,,,,Suicide (carried bodily by human being),,,,,8.0,1.0,9.0,0.0,Minor (likely < $1 million),,Buildings and shops damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105100002,2021-05-10,2021-05-10,Afghanistan,South Asia,Logar,Puli Alam,34.021193,68.999537,1,0,1,1,1,0,,0.0,1,0,Police Security Forces/Officers,Afghan Police,Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,1.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105100003,2021-05-09,2021-05-09,Afghanistan,South Asia,Ghor,Feroz Koh,34.521315,65.249242,1,0,1,1,1,0,,0.0,1,0,"Police Building (headquarters, station, school)",Afghan Police,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,1,0,0,,,,,,,,,Unknown Gun Type,,,,,4.0,0.0,0.0,0.0,Minor (likely < $1 million),,Police weapons taken,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105100004,2021-05-09,2021-05-09,Afghanistan,South Asia,Zabul,Shahr-e Safa,31.80262,66.324717,1,0,1,1,1,0,,0.0,1,0,Vehicles/Transportation,Not Applicable,Afghanistan,,,,,,,Taliban,,,,,,0,,,0,-99,0,0,,,,,,,,,Landmine,,,,,11.0,0.0,25.0,0.0,Minor (likely < $1 million),,Bus damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105100007,2021-05-10,2021-05-10,Syria,Middle East & North Africa,Idlib,Bab al-Hawa,36.230276,36.692927,1,1,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Unit/Patrol/Convoy,Turkish Armed Forces (TSK),Turkey,,,,,,,Ansar Abi Bakr al-Siddiq Squadron,,,,,,0,,,0,-99,0,1,"Posted to website, blog, etc.",,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,1.0,0.0,4.0,0.0,Unknown,,Supply convoy damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,0,1,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105100008,2021-05-10,2021-05-10,Pakistan,South Asia,Balochistan,Quetta,30.20082,66.994352,1,0,1,1,0,1,Insurgency/Guerilla Action,0.0,1,0,Military Unit/Patrol/Convoy,Frontier Corps (FC),Pakistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Remote Trigger,,,,,0.0,0.0,3.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202105100009,2021-05-10,2021-05-10,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596381,1,0,1,1,1,0,,0.0,0,0,,Unknown,,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,1,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202105100010,2021-05-10,2021-05-10,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.7716,35.203401,1,0,1,1,1,0,,1.0,0,0,Village/City/Town/Suburb,Jerusalem City,Israel,,,,,,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,0.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,1,0,0,1,"202105100010, 202105100011, 202105100012",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105100013,2021-05-10,2021-05-10,Israel,Middle East & North Africa,Southern,Sderot,31.5282,34.596381,1,0,1,1,1,0,,0.0,1,0,Vehicles/Transportation,Not Applicable,Israel,,,,,,,Palestinian Islamic Jihad (PIJ),,,,,,0,,,0,-99,0,1,Video,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105100037,2021-05-10,2021-05-10,Yemen,Middle East & North Africa,Marib,Marib,15.45639,45.324871,1,0,1,1,1,0,,0.0,1,0,Military Barracks/Base/Headquarters/Checkpost,Military of Yemen,Yemen,House/Apartment/Residence,Not Applicable,Yemen,,,,Houthi extremists (Ansar Allah),,,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,0.0,7.0,0.0,,,,0,0.0,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202105110004,2021-05-11,2021-05-11,Afghanistan,South Asia,Kandahar,Kandahar,31.631083,65.742227,1,0,1,1,1,0,,0.0,1,0,Police Security Forces/Officers,Criminal Investigation Department (CID),Afghanistan,,,,,,,Unknown,,,,,,0,,,0,-99,0,0,,,,,,,,,Unknown Gun Type,,,,,2.0,1.0,1.0,0.0,None,0.0,,0,0.0,,,,,,,,,,,,,START Primary Collection,-9,-9,0,-9,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202105110009,2021-05-11,2021-05-11,Nigeria,Sub-Saharan Africa,Borno,Maiduguri,11.840793,13.141391,1,0,1,1,1,0,,0.0,1,0,Village/City/Town/Suburb,Jiddari Polo Area,Nigeria,"Military Personnel (soldiers, troops, officers, forces)",Nigerian Armed Forces,Nigeria,,,,Boko Haram,Al-Barnawi faction (Islamic State West Africa Province-ISWAP),,,,,0,,,0,-99,0,0,,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",2.0,Automatic or Semi-Automatic Rifle,,,10.0,7.0,,,Minor (likely < $1 million),,Homes damaged,-9,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
202105110019,2021-05-11,2021-05-11,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575154,1,0,1,1,1,0,,1.0,1,0,House/Apartment/Residence,Unknown,Israel,,,,,,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,12.0,0.0,Minor (likely < $1 million),,Apartment building damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,1,0,0,1,"202105110019, 202105110020",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105110020,2021-05-11,2021-05-11,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575154,1,0,1,1,1,0,,1.0,1,0,House/Apartment/Residence,Unknown,Israel,,,,,,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,11.0,0.0,Minor (likely < $1 million),,Apartment building damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,1,0,0,1,"202105110019, 202105110020",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105110021,2021-05-11,2021-05-11,Israel,Middle East & North Africa,Southern,Ashdod,31.821443,34.66517,1,0,1,1,1,0,,0.0,1,0,House/Apartment/Residence,Not Applicable,Israel,,,,,,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,11.0,0.0,Minor (likely < $1 million),,Buildings damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
202105110022,2021-05-11,2021-05-11,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575154,1,0,1,1,1,0,,0.0,1,0,School/University/Educational Building,Unknown,Israel,,,,,,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,0.0,0.0,0.0,0.0,Minor (likely < $1 million),,School damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202105110023,2021-05-11,2021-05-11,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575154,1,0,1,1,1,0,,1.0,1,0,House/Apartment/Residence,Not Applicable,Israel,Named Civilian,Not Applicable,India,,,,Hamas (Islamic Resistance Movement),Ezzedine al-Qassam Brigades,,,,,0,,,0,-99,0,1,Personal claim,,,,,,,,"Projectile (rockets, mortars, RPGs, etc.)",,,,,1.0,0.0,1.0,0.0,Minor (likely < $1 million),,House damaged,0,0.0,,,,,,,,,,,,,START Primary Collection,1,1,1,1,"202105110023, 202105110024",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
